tweet,clean_tweet,clean_tweet_singkatan
"Fitnah terhadap Presiden Jokowi, seperti tuduhan ijazah palsu, tampak terstruktur, masif, dan sistematis karena motif politik dalam iklim Indonesia yang terpolarisasi. Tuduhan ini kemungkinan bertujuan melemahkan warisannya, meski bukti menunjukkan klaim ini tidak berdasar, dengan UGM berulang kali memverifikasi keaslian ijazahnya. Media sosial memperkuat narasi ini, meski fakta dari rekan sekelas dan pihak universitas menyanggahnya. Fitnah, ujaran kebencian, dan narasi pecah belah tidak dapat dibenarkan karena merusak kepercayaan dan memecah masyarakat. Diskursus politik seharusnya berbasis fakta dan konstruktif, bukan menyebarkan kebohongan yang merugikan. https://t.co/BFoTHXdgYb",fitnah hadap presiden jokowi seperti tuduh ijazah palsu tampak struktur masif dan sistematis karena motif politik dalam iklim indonesia yang polarisasi tuduh ini mungkin tuju lemah waris meski bukti tunjuk klaim ini tidak dasar dengan ugm ulang kali verifikasi asli ijazah media sosial kuat narasi ini meski fakta dari rekan kelas dan pihak universitas sanggah fitnah ujar benci dan narasi pecah belah tidak dapat benar karena rusak percaya dan pecah masyarakat diskursus politik harus bas fakta dan konstruktif bukan sebar bohong yang rugi,fitnah hadap presiden jokowi seperti tuduh ijazah palsu tampak struktur masif dan sistematis karena motif politik dalam iklim indonesia yang polarisasi tuduh ini mungkin tuju lemah waris meski bukti tunjuk klaim ini tidak dasar dengan ugm ulang kali verifikasi asli ijazah media sosial kuat narasi ini meski fakta dari rekan kelas dan pihak universitas sanggah fitnah ujar benci dan narasi pecah belah tidak dapat benar karena rusak percaya dan pecah masyarakat diskursus politik harus bas fakta dan konstruktif bukan sebar bohong yang rugi
"Presiden ke-7, Joko Widodo (Jokowi) mempertimbangkan membawa kasus tudingan ijazah palsu ke ranah hukum. Ini alasannya.

via @detikjatengcom 

https://t.co/mgz4WByIu1",presiden ke 7 joko widodo jokowi timbang bawa kasus tuding ijazah palsu ke ranah hukum ini alas via,presiden ke 7 joko widodo jokowi timbang bawa kasus tuding ijazah palsu ke ranah hukum ini alas via
"@TasyaYulianii @Bambangmulyonoo Pemalsuan ijazah di Indonesia itu pidana. Banyak warga biasa yg ketahuan pake ijazah palsu dipidana, masuk penjara. Masa Jokowi klo terbukti ijazah palsu gak dipidana?? Wajar klo skrg bnyak orang yg nuntut Jokowi, krn udah gak jd presiden, memungkinkan dia diproses pidana",palsu ijazah di indonesia itu pidana banyak warga biasa yg tahu pake ijazah palsu pidana masuk penjara masa jokowi klo bukti ijazah palsu gak pidana wajar klo skrg bnyak orang yg nuntut jokowi krn udah gak jd presiden mungkin dia proses pidana,palsu ijazah di indonesia itu pidana banyak warga biasa yang tahu pake ijazah palsu pidana masuk penjara masa jokowi kalau bukti ijazah palsu gak pidana wajar kalau sekarang bnyak orang yang nuntut jokowi karena udah gak jadi presiden mungkin dia proses pidana
"UJI NYALI💪🏿💪🏿💪🏿
SAH JOKOWI PRESIDEN PALSU
JOKOWI TOLAK TUNJUKAN IJAZAH KEPADA PEOPLE POWER
APA KATA DUNIA NANTI DI PBB @UN  DI MAKAMAH INTERNATIONAL @ICC https://t.co/WO1bfXGOru",uji nyali sah jokowi presiden palsu jokowi tolak tunjuk ijazah kepada people power apa kata dunia nanti di pbb di makamah international,uji nyali sah jokowi presiden palsu jokowi tolak tunjuk ijazah kepada people power apa kata dunia nanti di pbb di makamah international
"@SopwanFarid @LagiBeTeAjj @jokowi Dungu lu, bukan masalah kepo. Dia mantan presiden bukan orang biasa. Apa mungkin kita sebagai rakyat diem liat kelakuan dia udah nipu masyarakat kalau memang terbukti benar soal ijazah palsu. Kalau dia orang biasa mah lu mau bilang kek gitu juga kagak masalah dungu.",dungu lu bukan masalah kepo dia mantan presiden bukan orang biasa apa mungkin kita bagai rakyat diem liat laku dia udah nipu masyarakat kalau memang bukti benar soal ijazah palsu kalau dia orang biasa mah lu mau bilang kek gitu juga kagak masalah dungu,dungu lu bukan masalah kepo dia mantan presiden bukan orang biasa apa mungkin kita bagai rakyat diem liat laku dia udah nipu masyarakat kalau memang bukti benar soal ijazah palsu kalau dia orang biasa mah lu mau bilang kek gitu juga kagak masalah dungu
"Setelah tidak lagi menjabat sebagai Presiden Republik Indonesia, Joko Widodo (Jokowi) kembali menjadi sorotan publik akibat gugatan terkait dugaan penggunaan ijazah palsu. 

Gugatan ini tidak hanya menyoal legalitas masa kepemimpinannya selama dua periode, tetapi juga memunculkan pertanyaan lanjutan: jika terbukti palsu, apakah dampaknya bisa merembet pada posisi putranya, Gibran Rakabuming Raka, sebagai Wakil Presiden terpilih?
.
Eka Alisa Putri/PRMN
.
Selengkapnya di https://t.co/emqWXDHkw8
.
#UGM #ijazah #Jokowi",telah tidak lagi jabat bagai presiden republik indonesia joko widodo jokowi kembali jadi sorot publik akibat gugat kait duga guna ijazah palsu gugat ini tidak hanya soal legalitas masa pimpin lama dua periode tetapi juga muncul tanya lanjut jika bukti palsu apakah dampak bisa rembet pada posisi putra gibran rakabuming raka bagai wakil presiden pilih eka alisa putri prmn lengkap di,telah tidak lagi jabat bagai presiden republik indonesia joko widodo jokowi kembali jadi sorot publik akibat gugat kait duga guna ijazah palsu gugat ini tidak hanya soal legalitas masa pimpin lama dua periode tetapi juga muncul tanya lanjut jika bukti palsu apakah dampak bisa rembet pada posisi putra gibran rakabuming raka bagai wakil presiden pilih eka alisa putri prmn lengkap di
"@antony_riyanto @msaid_didu @jokowi Masalah ijazah palsu jokowi sdh dipermasalahkan saat dia msh jadi presiden..., buka lg filenya biar jelas...",masalah ijazah palsu jokowi sdh masalah saat dia msh jadi presiden buka lg filenya biar jelas,masalah ijazah palsu jokowi sudah masalah saat dia masih jadi presiden buka lagi filenya biar jelas
"@Samudra_Biru90 @msaid_didu Jokowi 2x ikut pemilihan walkot, 1x gubernur, 2x presiden..semuanya melalui tahap verifikasi KPU..KLO memang pakai Ijazah Palsu mungkin gak bakal JD walikota solo..",jokowi 2x ikut pilih walkot 1x gubernur 2x presiden semua lalu tahap verifikasi kpu klo memang pakai ijazah palsu mungkin gak bakal jd walikota solo,jokowi 2x ikut pilih walkot 1x gubernur 2x presiden semua lalu tahap verifikasi kpu kalau memang pakai ijazah palsu mungkin gak bakal jadi walikota solo
"@CNNIndonesia 😁 
mantan presiden , 
tapi gak mau kasih liat

sewaktu presiden , 
pun gak mau kasih liat

sungguh , 
ijazah palsu yg si anjing @jokowi  tunjuk kan",mantan presiden tapi gak mau kasih liat waktu presiden pun gak mau kasih liat sungguh ijazah palsu yg si anjing tunjuk kan,mantan presiden tapi gak mau kasih liat waktu presiden pun gak mau kasih liat sungguh ijazah palsu yang si anjing tunjuk kan
@DianSandiU @jokowi @UGMYogyakarta Makin meyakinkan rakyat bahwa jokowi presiden palsu dg ijazah palsu dg bantuan para as U.Ijazah hilang kaget ijazah ada tdk perlu sy tunjukan...omongan munafiq dua2nya dusta.ngaku teman taunya orgil bayaran besoknya ketahuan makan nasbung di pinngir jln..ckckck,makin yakin rakyat bahwa jokowi presiden palsu dg ijazah palsu dg bantu para as u ijazah hilang kaget ijazah ada tdk perlu sy tunjuk omong munafiq dua2nya dusta ngaku teman tau orgil bayar besok tahu makan nasbung di pinngir jln ckckck,makin yakin rakyat bahwa jokowi presiden palsu dg ijazah palsu dg bantu para as u ijazah hilang kaget ijazah ada tidak perlu saya tunjuk omong munafiq dua2nya dusta ngaku teman tau orgil bayar besok tahu makan nasbung di pinngir jln ckckck
@fatyakresnawan Ya sudah jadi presiden sejak 2014 malahan kalau ijazah Jokowi palsu. Gimana sih mikirnya?!,ya sudah jadi presiden sejak 2014 malah kalau ijazah jokowi palsu gimana sih mikirnya,ya sudah jadi presiden sejak 2014 malah kalau ijazah jokowi palsu gimana sih mikirnya
"#ROYSURYO  kembali berulah??!! btw di bayar siapa sihh yoo?Kali ini dia bersikeras bilang kalau ijazah Presiden Jokowi dari UGM itu palsu. Padahal, UGM udah clear banget bilang ijazah beliau asli dan sah secara akademik. Teman-teman kuliahnya pun banyak yang udah bersaksi. #fyp https://t.co/osayhhMbnG",kembali ulah btw di bayar siapa sihh yoo kali ini dia sikeras bilang kalau ijazah presiden jokowi dari ugm itu palsu padahal ugm udah clear banget bilang ijazah beliau asli dan sah cara akademik teman teman kuliah pun banyak yang udah saksi,kembali ulah ngomong-ngomong di bayar siapa sihh yoo kali ini dia sikeras bilang kalau ijazah presiden jokowi dari ugm itu palsu padahal ugm udah clear banget bilang ijazah beliau asli dan sah cara akademik teman teman kuliah pun banyak yang udah saksi
"@SianiparRismon Kalau ditarik dari masa pencalonan Jokowi mulai Walikota hingga Presiden 2 periode, tak bisa dibayangkan berapa banyak yang tersangkut/tersandera dari kasus IJAZAH PALSU Jokowi ini? Makanya, banyak pihak yang BUNGKAM dan terkesan abai terkait ini?",kalau tarik dari masa calon jokowi mulai walikota hingga presiden 2 periode tak bisa bayang berapa banyak yang sangkut sandera dari kasus ijazah palsu jokowi ini makanya banyak pihak yang bungkam dan kes abai kait ini,kalau tarik dari masa calon jokowi mulai walikota hingga presiden 2 periode tak bisa bayang berapa banyak yang sangkut sandera dari kasus ijazah palsu jokowi ini makanya banyak pihak yang bungkam dan kes abai kait ini
"UGM menyatakan siap membuka seluruh dokumen akademik Presiden ke-7 RI Joko Widodo jika diminta di pengadilan. Hal ini disampaikan UGM usai sejumlah massa mendatangi UGM mendesak klarifikasi terkait dugaan ijazah palsu tersebut.

#Jokowi #UGM #Ijazah #Asumsico https://t.co/7xUDGTkIP7",ugm nyata siap buka seluruh dokumen akademik presiden ke 7 ri joko widodo jika minta di adil hal ini sampai ugm usai jumlah massa datang ugm desak klarifikasi kait duga ijazah palsu sebut,ugm nyata siap buka seluruh dokumen akademik presiden ke 7 ri joko widodo jika minta di adil hal ini sampai ugm usai jumlah massa datang ugm desak klarifikasi kait duga ijazah palsu sebut
"Jokowi kan saat menjadi presiden selalu bicara mengenai Indonesia maju dan Indonesia emas 2045. 
Padahal, kekurangan besar bangsa kita Indonesia adalah ijazah palsu.
Oleh sebab itu saya sebut ijazah palsu itu penting, dan sangat² penting demi agar untuk itu anunya nganu. https://t.co/yVbi0xR4dG",jokowi kan saat jadi presiden selalu bicara kena indonesia maju dan indonesia emas 2045 padahal kurang besar bangsa kita indonesia adalah ijazah palsu oleh sebab itu saya sebut ijazah palsu itu penting dan sangat2 penting demi agar untuk itu anu nganu,jokowi kan saat jadi presiden selalu bicara kena indonesia maju dan indonesia emas 2045 padahal kurang besar bangsa kita indonesia adalah ijazah palsu oleh sebab itu saya sebut ijazah palsu itu penting dan sangat penting demi agar untuk itu anu nganu
@HeyIndonesian @PerkasaHabsyah Bapak saya aja yang agak apatis politik cuma tahu nyalahin pemerintah doang. Juga ikutin ini. Ada konspirasi lucu. Kalau kebukti ijazah ini palsu maka hutang luar negeri dibatalkan karena jokowi gak dah jadi presiden maka hutang zaman beliau ke reset. Hadeh,bapak saya aja yang agak apatis politik cuma tahu nyalahin perintah doang juga ikutin ini ada konspirasi lucu kalau bukti ijazah ini palsu maka hutang luar negeri batal karena jokowi gak dah jadi presiden maka hutang zaman beliau ke reset hadeh,bapak saya saja yang agak apatis politik cuma tahu nyalahin perintah doang juga ikutin ini ada konspirasi lucu kalau bukti ijazah ini palsu maka hutang luar negeri batal karena jokowi gak dah jadi presiden maka hutang zaman beliau ke reset hadeh
"@detikjogja_ Pihak berwajib mana ini kok diem aja tuduhan ijazah palsu ini serious, Jokowi bisa lolos waktu walikota, gubernur DKI, Presiden RI ke 7....artinya mereka menuduh Panitia seleksi cawako, cagub dan Capres nggak cakap. Ijazah palsu bisa lolos.",pihak wajib mana ini kok diem aja tuduh ijazah palsu ini serious jokowi bisa lolos waktu walikota gubernur dki presiden ri ke 7 arti mereka tuduh panitia seleksi cawako cagub dan capres nggak cakap ijazah palsu bisa lolos,pihak wajib mana ini kok diem saja tuduh ijazah palsu ini serius jokowi bisa lolos waktu walikota gubernur dki presiden ri ke 7 arti mereka tuduh panitia seleksi cawako cagub dan capres tidak cakap ijazah palsu bisa lolos
"Permainan apa yg di setting oleh jokowi dan antek anteknya... Mereka masih mwnyembah jokowi tentang Keadaan Negara saat ini, Matahari 2 jelas adanya, waktu SBY lengser dari presiden tidak seperti jokowi yg selalu pakai baju putih seakan bertugas lagi... Ijazah palsu pun",main apa yg di setting oleh jokowi dan antek antek mereka masih mwnyembah jokowi tentang ada negara saat ini matahari 2 jelas ada waktu sby lengser dari presiden tidak seperti jokowi yg selalu pakai baju putih akan tugas lagi ijazah palsu pun,main apa yg di setting oleh jokowi dan antek antek mereka masih menyembah jokowi tentang ada negara saat ini matahari 2 jelas ada waktu sby lengser dari presiden tidak seperti jokowi yang selalu pakai baju putih akan tugas lagi ijazah palsu pun
"@Bud_Cavalera @Freypanj85 @pn7l7h gk usah melebar kemana mana. belajar fokus.
yg saya heran kan itu, kok bisa2 nya kamu berpikir kalo ijazah jokowi palsu terus segala kebijakan yg di buatnya selama jd presiden bisa jd tanggung jwb pribadi dia.
UU ketatanegaraan mana yg kamu kutip. tunjukkan.",gk usah lebar mana mana ajar fokus yg saya heran kan itu kok bisa2 nya kamu pikir kalo ijazah jokowi palsu terus segala bijak yg di buat lama jd presiden bisa jd tanggung jwb pribadi dia uu ketatanegaraan mana yg kamu kutip tunjuk,gak usah lebar mana mana ajar fokus yg saya heran kan itu kok bisa nya kamu pikir kalo ijazah jokowi palsu terus segala bijak yang di buat lama jadi presiden bisa jadi tanggung jawab pribadi dia uu ketatanegaraan mana yg kamu kutip tunjuk
"@DianSandiU mau ijazah asli atau palsu, masabodo, yg pasti selama presiden jokowi , yg miskin tambah miskin, koruptor tambah banyak",mau ijazah asli atau palsu masabodo yg pasti lama presiden jokowi yg miskin tambah miskin koruptor tambah banyak,mau ijazah asli atau palsu masabodo yang pasti lama presiden jokowi yang miskin tambah miskin koruptor tambah banyak
"Presiden @prabowo dan Kapolri @ListyoSigitP harus Menjamin Berjalan nya Seluruh UU terutama Keterbukaan Publik yang menyangkut pada Proses IJAZAH PALSU JOKOWI,
Spy mendapat titik terang.

Keterbukaan ini Di Dukung Seluruh Rakyat , bukan utk Pribadi.

https://t.co/RLbngH4zSj",presiden dan kapolri harus jamin jalan nya seluruh uu utama buka publik yang sangkut pada proses ijazah palsu jokowi spy dapat titik terang buka ini di dukung seluruh rakyat bukan utk pribadi,presiden dan kapolri harus jamin jalan nya seluruh uu utama buka publik yang sangkut pada proses ijazah palsu jokowi spy dapat titik terang buka ini di dukung seluruh rakyat bukan untuk pribadi
"@MARQUEZ__93 Sepaham kang...

@PDI_Perjuangan berhasil mengusung @jokowi 2 kali menjadi walikota,
1 kali menjadi gubernur,meskipun tidak sampai selesai.
2 periode menjadi presiden RI,
Selama itu tidak ada yang mempermasalahkan ijazah palsu.

Kenapa baru sekarang mempermasalah ijazahnya?..",paham kang hasil usung 2 kali jadi walikota 1 kali jadi gubernur meski tidak sampai selesai 2 periode jadi presiden ri lama itu tidak ada yang masalah ijazah palsu kenapa baru sekarang masa ijazah,paham kang hasil usung 2 kali jadi walikota 1 kali jadi gubernur meski tidak sampai selesai 2 periode jadi presiden ri lama itu tidak ada yang masalah ijazah palsu kenapa baru sekarang masa ijazah
"@GanjarTaufik19 @AnKiiim_ @UGMYogyakarta @jokowi Jelaskan dlu bagiaman bisa seoarang yang memiliki ijazah palsu namun bisa jadi walikota, gubernur dan Presiden? 
Laporakan juga KPU yang meloloskan orang yang berijazah palsu untuk mencalonkan diri jadi kepala daerah dan presiden",jelas dlu bagiaman bisa seoarang yang milik ijazah palsu namun bisa jadi walikota gubernur dan presiden laporakan juga kpu yang lolos orang yang ijazah palsu untuk calon diri jadi kepala daerah dan presiden,jelas dulu bagiaman abisa seoarang yang milik ijazah palsu namun bisa jadi walikota gubernur dan presiden laporakan juga kpu yang lolos orang yang ijazah palsu untuk calon diri jadi kepala daerah dan presiden
"Presiden ke-7 RI Joko Widodo (Jokowi) kembali digugat terkait dugaan ijazah palsu di Pengadilan Negeri (PN) Solo.
https://t.co/qKgEHEbT5j",presiden ke 7 ri joko widodo jokowi kembali gugat kait duga ijazah palsu di adil negeri pn solo,presiden ke 7 ri joko widodo jokowi kembali gugat kait duga ijazah palsu di adil negeri pn solo
"Mantan Presiden Jokowi Hadapi 2 Gugatan, Terkait Mobil Esemka dan Dugaan Ijazah Palsu
 
https://t.co/UJ3XDvWZWD via @tribunnews",mantan presiden jokowi hadap 2 gugat kait mobil esemka dan duga ijazah palsu via,mantan presiden jokowi hadap 2 gugat kait mobil esemka dan duga ijazah palsu via
"Presiden @prabowo dan Kapolri @ListyoSigitP harus Menjamin Berjalan nya Seluruh UU terutama Keterbukaan Publik yang menyangkut pada Proses IJAZAH PALSU JOKOWI,
Spy mendapat titik terang.

Keterbukaan ini Di Dukung Seluruh Rakyat , bukan utk Pribadi.

https://t.co/RLbngH57HR",presiden dan kapolri harus jamin jalan nya seluruh uu utama buka publik yang sangkut pada proses ijazah palsu jokowi spy dapat titik terang buka ini di dukung seluruh rakyat bukan utk pribadi,presiden dan kapolri harus jamin jalan nya seluruh uu utama buka publik yang sangkut pada proses ijazah palsu jokowi supaya dapat titik terang buka ini di dukung seluruh rakyat bukan untuk pribadi
"Presiden ke-7 RI Joko Widodo (Jokowi) kembali digugat terkait dugaan ijazah palsu di Pengadilan Negeri (PN) Solo.

https://t.co/qKgEHEbT5j",presiden ke 7 ri joko widodo jokowi kembali gugat kait duga ijazah palsu di adil negeri pn solo,presiden ke 7 ri joko widodo jokowi kembali gugat kait duga ijazah palsu di adil negeri pn solo
